"date","timestamp","location","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity"
2020-04-07,"10:00:00",15,5,5,5,NA,4,1
2020-04-07,"11:00:00",15,6,5,6,4,4,0
2020-04-07,"12:00:00",15,7,4,6,NA,6,NA
2020-04-07,"13:00:00",15,6,5,6,NA,5,0
2020-04-07,"14:00:00",15,4,4,5,NA,4,1
2020-04-07,"15:00:00",15,5,7,5,NA,5,1
2020-04-07,"16:00:00",15,6,7,7,NA,6,1
2020-04-07,"17:00:00",15,5,4,5,NA,5,NA
2020-04-07,"18:00:00",15,5,6,5,NA,5,1
2020-04-07,"19:00:00",15,5,5,4,NA,6,1
2020-04-07,"20:00:00",15,5,6,4,NA,3,NA
2020-04-07,"21:00:00",15,4,5,7,NA,5,0
2020-04-07,"22:00:00",15,5,6,6,6,5,0
2020-04-07,"23:00:00",15,5,6,5,NA,5,0
2020-04-08,"00:00:00",15,3,5,5,NA,5,1
2020-04-08,"01:00:00",15,6,6,5,NA,7,0
2020-04-08,"02:00:00",15,9,6,7,NA,4,NA
2020-04-08,"03:00:00",15,8,6,5,9,4,1
2020-04-08,"04:00:00",15,5,3,6,NA,6,NA
2020-04-08,"05:00:00",15,5,6,6,NA,4,0
2020-04-08,"06:00:00",15,4,5,6,NA,6,0
2020-04-08,"07:00:00",15,5,7,6,NA,5,0
2020-04-08,"08:00:00",15,3,3,3,7,2,3
2020-04-08,"09:00:00",15,3,3,3,6,2,3
2020-04-08,"10:00:00",15,3,3,3,6,2,3
2020-04-08,"11:00:00",15,3,3,3,5,2,2
2020-04-08,"12:00:00",15,3,3,3,4,2,2
2020-04-08,"13:00:00",15,3,3,3,NA,3,2
2020-04-08,"14:00:00",15,4,4,4,NA,3,2
2020-04-08,"15:00:00",15,3,5,4,NA,3,1
2020-04-08,"16:00:00",15,5,6,3,5,4,1
2020-04-08,"17:00:00",15,5,4,6,NA,4,1
2020-04-08,"18:00:00",15,5,6,5,NA,6,0
2020-04-08,"19:00:00",15,5,5,5,NA,4,0
2020-04-08,"20:00:00",15,5,6,3,NA,5,0
2020-04-08,"21:00:00",15,7,6,5,NA,6,1
2020-04-08,"22:00:00",15,4,6,6,9,6,0
2020-04-08,"23:00:00",15,5,7,5,NA,4,0
2020-04-09,"00:00:00",15,4,6,5,NA,3,0
2020-04-09,"01:00:00",15,7,3,7,NA,4,NA
2020-04-09,"02:00:00",15,7,4,4,NA,6,1
2020-04-09,"03:00:00",15,4,7,6,NA,4,1
2020-04-09,"04:00:00",15,5,4,4,NA,5,0
2020-04-09,"05:00:00",15,6,3,6,NA,7,NA
2020-04-09,"06:00:00",15,6,5,6,NA,6,1
2020-04-09,"07:00:00",15,4,5,6,NA,4,0
2020-04-09,"08:00:00",15,6,4,6,NA,6,NA
2020-04-09,"09:00:00",15,5,7,5,NA,6,1
2020-04-09,"10:00:00",15,6,4,5,NA,5,0
2020-04-09,"11:00:00",15,6,6,5,9,5,0
2020-04-09,"12:00:00",15,3,6,5,5,6,0
2020-04-09,"13:00:00",15,6,4,5,NA,6,1
2020-04-09,"14:00:00",15,5,5,7,NA,6,1
2020-04-09,"15:00:00",15,3,1,3,6,3,2
2020-04-09,"16:00:00",15,3,1,3,6,3,2
2020-04-09,"17:00:00",15,3,1,3,6,3,2
2020-04-09,"18:00:00",15,3,2,3,4,3,2
2020-04-09,"19:00:00",15,4,3,3,2,4,2
2020-04-09,"20:00:00",15,4,3,4,9,3,2
2020-04-09,"21:00:00",15,6,6,5,NA,4,1
2020-04-09,"22:00:00",15,8,6,6,NA,6,1
2020-04-09,"23:00:00",15,3,6,5,NA,6,0
2020-04-10,"00:00:00",15,4,5,5,2,4,1
2020-04-10,"01:00:00",15,5,4,6,NA,7,1
2020-04-10,"02:00:00",15,5,4,8,NA,6,0
2020-04-10,"03:00:00",15,6,6,7,0,7,1
2020-04-10,"04:00:00",15,5,6,7,NA,6,0
2020-04-10,"05:00:00",15,7,7,6,NA,5,0
2020-04-10,"06:00:00",15,7,6,6,NA,5,0
2020-04-10,"07:00:00",15,5,5,5,NA,5,1
2020-04-10,"08:00:00",15,3,7,3,NA,7,0
2020-04-10,"09:00:00",15,6,5,3,7,4,NA
2020-04-10,"10:00:00",15,6,6,5,NA,6,0
2020-04-10,"11:00:00",15,4,6,4,0,4,1
2020-04-10,"12:00:00",15,5,5,6,NA,5,0
2020-04-10,"13:00:00",15,4,6,5,NA,7,1
2020-04-10,"14:00:00",15,6,6,6,NA,5,0
2020-04-10,"15:00:00",15,5,6,6,NA,5,0
2020-04-10,"16:00:00",15,4,3,3,2,4,0
2020-04-10,"17:00:00",15,5,6,6,NA,4,0
2020-04-10,"18:00:00",15,4,3,7,NA,7,NA
2020-04-10,"19:00:00",15,5,5,5,8,7,0
2020-04-10,"20:00:00",15,6,4,6,NA,7,0
2020-04-10,"21:00:00",15,5,6,6,NA,6,0
2020-04-10,"22:00:00",15,5,6,8,NA,5,0
2020-04-10,"23:00:00",15,6,4,4,NA,4,0
2020-04-11,"00:00:00",15,5,1,3,NA,2,NA
2020-04-06,"00:00:00",16,7,5,4,3,9,NA
2020-04-06,"01:00:00",16,10,4,5,8,7,NA
2020-04-06,"02:00:00",16,10,5,6,5,10,NA
2020-04-06,"03:00:00",16,7,5,2,6,6,1
2020-04-06,"04:00:00",16,4,5,7,3,8,NA
2020-04-06,"05:00:00",16,5,7,7,6,5,1
2020-04-06,"06:00:00",16,6,2,4,8,5,NA
2020-04-06,"07:00:00",16,3,8,5,4,7,NA
2020-04-06,"08:00:00",16,6,3,6,10,3,NA
2020-04-06,"09:00:00",16,0,6,1,8,6,NA
2020-04-06,"10:00:00",16,6,3,4,5,6,NA
2020-04-06,"11:00:00",16,4,5,4,6,3,1
2020-04-06,"12:00:00",16,4,4,4,6,2,NA
2020-04-06,"13:00:00",16,6,4,6,5,4,NA
2020-04-06,"14:00:00",16,6,2,4,4,4,0
2020-04-06,"15:00:00",16,2,2,2,2,1,0
2020-04-06,"16:00:00",16,0,0,1,0,0,0
2020-04-06,"17:00:00",16,2,2,2,1,2,0
2020-04-06,"18:00:00",16,2,3,3,4,3,0
2020-04-06,"19:00:00",16,1,2,1,0,1,0
2020-04-06,"20:00:00",16,5,4,3,4,4,0
2020-04-06,"21:00:00",16,6,8,8,4,6,NA
2020-04-06,"22:00:00",16,5,6,4,3,6,0
2020-04-06,"23:00:00",16,3,5,8,7,8,NA
2020-04-07,"00:00:00",16,4,8,4,3,4,NA
2020-04-07,"01:00:00",16,5,6,6,5,4,NA
2020-04-07,"02:00:00",16,6,7,7,6,6,NA
2020-04-07,"03:00:00",16,8,4,6,5,8,1
2020-04-07,"04:00:00",16,7,5,4,3,7,NA
2020-04-07,"05:00:00",16,5,3,4,8,7,1
2020-04-07,"06:00:00",16,6,5,8,4,5,NA
2020-04-07,"07:00:00",16,4,5,7,4,6,0
2020-04-07,"08:00:00",16,5,7,7,7,5,NA
2020-04-07,"09:00:00",16,6,8,8,2,10,NA
2020-04-07,"10:00:00",16,4,5,4,6,3,NA
2020-04-07,"11:00:00",16,4,6,6,2,4,1
2020-04-07,"12:00:00",16,5,8,4,7,6,NA
2020-04-07,"13:00:00",16,2,7,7,8,1,NA
2020-04-07,"14:00:00",16,6,2,5,7,7,NA
2020-04-07,"15:00:00",16,10,4,10,7,2,NA
2020-04-07,"16:00:00",16,5,7,4,6,4,NA
2020-04-07,"17:00:00",16,7,2,4,6,8,0
2020-04-07,"18:00:00",16,5,4,5,6,6,1
2020-04-07,"19:00:00",16,10,5,2,3,6,NA
2020-04-07,"20:00:00",16,4,5,7,3,6,NA
2020-04-07,"21:00:00",16,6,6,7,5,5,1
2020-04-07,"22:00:00",16,6,5,8,3,5,NA
2020-04-07,"23:00:00",16,4,2,10,4,6,NA
2020-04-08,"00:00:00",16,2,1,8,2,2,NA
2020-04-08,"01:00:00",16,6,3,8,6,4,NA
2020-04-08,"02:00:00",16,4,6,4,6,5,1
2020-04-08,"03:00:00",16,10,3,1,1,6,NA
2020-04-08,"04:00:00",16,6,6,6,4,7,NA
2020-04-08,"05:00:00",16,8,4,3,7,6,NA
2020-04-08,"06:00:00",16,6,7,6,5,6,0
2020-04-08,"07:00:00",16,3,5,8,3,6,1
2020-04-08,"08:00:00",16,3,3,3,3,2,2
2020-04-08,"09:00:00",16,4,4,4,4,3,2
2020-04-08,"10:00:00",16,4,4,4,4,3,1
2020-04-08,"11:00:00",16,4,4,4,4,3,1
2020-04-08,"12:00:00",16,4,4,4,4,3,1
2020-04-08,"13:00:00",16,4,4,4,4,3,1
2020-04-08,"14:00:00",16,4,4,4,5,4,0
2020-04-08,"15:00:00",16,5,4,4,4,4,1
2020-04-08,"16:00:00",16,5,5,5,5,4,1
2020-04-08,"17:00:00",16,6,6,4,5,5,0
2020-04-08,"18:00:00",16,3,7,6,7,6,0
2020-04-08,"19:00:00",16,8,8,6,4,10,NA
2020-04-08,"20:00:00",16,4,7,5,6,6,1
2020-04-08,"22:00:00",16,5,4,8,7,5,0
2020-04-08,"23:00:00",16,4,5,7,4,7,NA
2020-04-09,"00:00:00",16,6,7,7,4,5,NA
2020-04-09,"01:00:00",16,6,2,5,5,6,0
2020-04-09,"02:00:00",16,8,6,8,7,4,1
2020-04-09,"03:00:00",16,4,6,3,7,5,NA
2020-04-09,"04:00:00",16,3,4,2,0,8,NA
2020-04-09,"05:00:00",16,6,7,6,6,4,0
2020-04-09,"06:00:00",16,3,5,7,6,7,1
2020-04-09,"07:00:00",16,4,2,4,6,3,NA
2020-04-09,"08:00:00",16,6,8,7,4,9,1
2020-04-09,"09:00:00",16,3,10,3,7,3,NA
2020-04-09,"10:00:00",16,3,4,6,7,7,1
2020-04-09,"11:00:00",16,5,7,3,6,3,1
2020-04-09,"12:00:00",16,4,4,3,6,4,0
2020-04-09,"13:00:00",16,8,6,9,7,8,NA
2020-04-09,"14:00:00",16,5,5,8,5,3,0
2020-04-09,"15:00:00",16,6,3,4,3,3,1
2020-04-09,"16:00:00",16,6,3,4,3,3,1
2020-04-09,"17:00:00",16,6,3,4,3,3,1
2020-04-09,"18:00:00",16,7,4,4,4,4,1
2020-04-09,"19:00:00",16,7,4,5,4,4,1
2020-04-09,"20:00:00",16,7,4,5,4,4,2
2020-04-09,"21:00:00",16,6,4,5,4,4,1
2020-04-09,"22:00:00",16,7,4,5,4,4,2
2020-04-09,"23:00:00",16,7,4,5,4,4,NA
2020-04-10,"00:00:00",16,7,4,5,4,4,NA
2020-04-10,"01:00:00",16,4,7,5,4,5,NA
2020-04-10,"02:00:00",16,4,6,7,7,6,0
2020-04-10,"03:00:00",16,7,4,4,6,5,NA
2020-04-10,"04:00:00",16,9,7,5,6,6,NA
2020-04-10,"05:00:00",16,7,5,5,6,5,NA
2020-04-10,"06:00:00",16,4,3,5,4,7,NA
2020-04-10,"07:00:00",16,7,8,4,6,5,1
2020-04-10,"08:00:00",16,6,8,5,4,6,1
2020-04-10,"09:00:00",16,4,5,6,7,6,1
2020-04-10,"10:00:00",16,8,4,3,4,6,1
2020-04-10,"11:00:00",16,6,4,5,6,3,NA
2020-04-10,"12:00:00",16,7,4,4,4,2,NA
2020-04-10,"13:00:00",16,8,4,10,4,8,NA
2020-04-10,"14:00:00",16,3,7,7,9,10,NA
2020-04-10,"15:00:00",16,6,5,5,7,6,1
2020-04-10,"16:00:00",16,7,8,7,1,8,1
2020-04-10,"17:00:00",16,5,6,5,6,6,NA
2020-04-10,"18:00:00",16,7,8,7,5,6,0
2020-04-10,"19:00:00",16,5,6,6,7,5,1
2020-04-10,"20:00:00",16,6,7,2,4,8,1
2020-04-10,"21:00:00",16,4,7,3,5,7,1
2020-04-10,"22:00:00",16,9,6,6,5,5,1
2020-04-10,"23:00:00",16,2,6,3,4,8,NA
2020-04-06,"00:00:00",17,2,1,4,NA,6,NA
2020-04-06,"04:00:00",17,2,6,10,NA,3,NA
2020-04-06,"05:00:00",17,0,5,2,NA,10,NA
2020-04-06,"06:00:00",17,4,1,7,NA,7,NA
2020-04-06,"07:00:00",17,6,5,1,NA,3,1
2020-04-06,"08:00:00",17,7,6,6,NA,7,1
2020-04-06,"09:00:00",17,5,6,7,NA,2,NA
2020-04-06,"10:00:00",17,2,6,6,NA,6,NA
2020-04-06,"11:00:00",17,7,6,6,NA,4,NA
2020-04-06,"12:00:00",17,4,10,6,NA,10,NA
2020-04-06,"13:00:00",17,4,4,8,NA,5,NA
2020-04-06,"14:00:00",17,4,10,7,NA,8,NA
2020-04-06,"15:00:00",17,3,6,4,NA,5,0
2020-04-06,"16:00:00",17,0,0,0,NA,0,0
2020-04-06,"17:00:00",17,4,4,4,NA,2,0
2020-04-06,"18:00:00",17,3,1,1,NA,1,0
2020-04-06,"19:00:00",17,6,7,6,NA,5,NA
2020-04-06,"20:00:00",17,3,4,2,NA,3,0
2020-04-06,"21:00:00",17,7,9,4,NA,8,NA
2020-04-06,"22:00:00",17,10,4,0,NA,5,NA
2020-04-06,"23:00:00",17,7,2,10,NA,0,NA
2020-04-07,"00:00:00",17,7,3,8,NA,2,1
2020-04-07,"01:00:00",17,3,10,1,NA,1,NA
2020-04-07,"02:00:00",17,8,4,2,NA,8,NA
2020-04-07,"03:00:00",17,6,7,5,NA,4,0
2020-04-07,"04:00:00",17,6,4,8,NA,1,1
2020-04-07,"05:00:00",17,1,8,10,2,10,NA
2020-04-07,"06:00:00",17,6,2,8,NA,6,1
2020-04-07,"07:00:00",17,4,4,3,NA,4,NA
2020-04-07,"08:00:00",17,8,7,6,NA,0,1
2020-04-07,"09:00:00",17,4,6,6,NA,4,0
2020-04-07,"11:00:00",17,4,4,10,NA,10,1
2020-04-07,"12:00:00",17,4,1,5,NA,5,NA
2020-04-07,"13:00:00",17,5,9,8,2,5,NA
2020-04-07,"14:00:00",17,3,5,4,NA,6,NA
2020-04-07,"15:00:00",17,6,6,4,NA,7,NA
2020-04-07,"16:00:00",17,6,4,10,NA,10,NA
2020-04-07,"17:00:00",17,5,6,7,NA,5,NA
2020-04-07,"18:00:00",17,9,9,7,NA,1,1
2020-04-07,"19:00:00",17,10,3,10,NA,10,NA
2020-04-07,"20:00:00",17,4,3,4,NA,10,NA
2020-04-07,"21:00:00",17,6,6,8,NA,7,NA
2020-04-07,"22:00:00",17,5,10,1,NA,7,NA
2020-04-07,"23:00:00",17,7,6,6,NA,5,NA
2020-04-08,"01:00:00",17,6,4,6,NA,6,1
2020-04-08,"02:00:00",17,0,8,7,NA,0,NA
2020-04-08,"03:00:00",17,2,3,10,NA,6,NA
2020-04-08,"04:00:00",17,7,10,4,NA,0,NA
2020-04-08,"05:00:00",17,0,4,3,NA,6,NA
2020-04-08,"06:00:00",17,5,7,4,NA,7,1
2020-04-08,"07:00:00",17,4,4,3,NA,9,NA
2020-04-08,"08:00:00",17,1,7,6,6,3,2
2020-04-08,"09:00:00",17,1,7,6,7,3,2
2020-04-08,"10:00:00",17,1,7,6,4,3,2
2020-04-08,"11:00:00",17,1,7,6,6,3,2
2020-04-08,"12:00:00",17,1,7,6,NA,3,2
2020-04-08,"13:00:00",17,1,7,6,4,3,2
2020-04-08,"14:00:00",17,1,7,6,NA,3,2
2020-04-08,"15:00:00",17,3,7,7,4,4,2
2020-04-08,"16:00:00",17,2,7,6,NA,3,1
2020-04-08,"17:00:00",17,1,8,6,NA,3,2
2020-04-08,"18:00:00",17,1,7,7,NA,3,1
2020-04-08,"20:00:00",17,8,5,4,NA,8,NA
2020-04-08,"23:00:00",17,9,6,5,NA,6,NA
2020-04-09,"00:00:00",17,0,2,8,NA,2,1
2020-04-09,"01:00:00",17,2,8,6,NA,4,0
2020-04-09,"02:00:00",17,3,4,3,NA,5,0
2020-04-09,"03:00:00",17,4,5,4,4,7,0
2020-04-09,"04:00:00",17,8,4,2,NA,10,NA
2020-04-09,"05:00:00",17,7,8,3,NA,10,NA
2020-04-09,"06:00:00",17,1,10,2,NA,9,NA
2020-04-09,"07:00:00",17,5,6,5,NA,3,1
2020-04-09,"08:00:00",17,5,4,6,NA,3,0
2020-04-09,"09:00:00",17,6,7,6,NA,3,0
2020-04-09,"10:00:00",17,4,5,8,NA,4,NA
2020-04-09,"11:00:00",17,7,1,5,NA,5,NA
2020-04-09,"12:00:00",17,4,6,2,NA,4,0
2020-04-09,"15:00:00",17,3,2,6,2,3,1
2020-04-09,"16:00:00",17,3,2,6,8,3,1
2020-04-09,"17:00:00",17,3,2,6,1,3,1
2020-04-09,"18:00:00",17,4,2,6,5,4,1
2020-04-09,"19:00:00",17,5,5,7,NA,4,1
2020-04-09,"20:00:00",17,7,9,9,NA,4,NA
2020-04-09,"21:00:00",17,6,5,1,NA,6,NA
2020-04-09,"22:00:00",17,5,6,7,10,6,0
2020-04-09,"23:00:00",17,5,10,8,NA,5,NA
2020-04-10,"00:00:00",17,7,5,6,NA,6,2
2020-04-10,"01:00:00",17,8,8,4,NA,5,NA
2020-04-10,"02:00:00",17,3,2,3,NA,5,NA
2020-04-10,"04:00:00",17,2,9,4,NA,2,NA
2020-04-10,"05:00:00",17,9,4,3,NA,6,1
2020-04-10,"06:00:00",17,4,9,5,NA,6,NA
2020-04-10,"07:00:00",17,3,4,6,NA,5,1
2020-04-10,"08:00:00",17,9,7,7,NA,9,NA
2020-04-10,"09:00:00",17,3,10,8,NA,10,NA
2020-04-10,"19:00:00",17,5,6,4,NA,6,0
2020-04-10,"21:00:00",17,3,4,4,NA,6,1
2020-04-10,"22:00:00",17,7,5,6,NA,2,NA
2020-04-10,"23:00:00",17,6,6,5,NA,6,NA
2020-04-06,"00:00:00",18,4,6,3,NA,5,0
2020-04-06,"01:00:00",18,4,6,8,NA,7,0
2020-04-06,"02:00:00",18,10,10,5,NA,0,NA
2020-04-06,"03:00:00",18,5,6,9,NA,6,NA
2020-04-06,"04:00:00",18,2,6,4,NA,8,NA
2020-04-06,"05:00:00",18,6,8,6,NA,7,NA
2020-04-06,"06:00:00",18,9,10,3,NA,1,0
2020-04-06,"07:00:00",18,10,2,3,NA,4,NA
2020-04-06,"08:00:00",18,6,4,4,NA,4,0
2020-04-06,"09:00:00",18,7,5,4,NA,6,1
2020-04-06,"10:00:00",18,5,7,4,NA,4,NA
2020-04-06,"11:00:00",18,6,6,10,NA,5,1
2020-04-06,"12:00:00",18,4,5,6,NA,5,NA
2020-04-06,"13:00:00",18,5,5,7,8,6,NA
2020-04-06,"14:00:00",18,4,2,2,0,3,0
2020-04-06,"15:00:00",18,5,3,5,NA,2,0
2020-04-06,"16:00:00",18,2,0,1,8,3,0
2020-04-06,"17:00:00",18,2,1,0,NA,2,0
2020-04-06,"18:00:00",18,2,2,2,NA,3,0
2020-04-06,"19:00:00",18,3,1,2,NA,4,0
2020-04-06,"20:00:00",18,2,3,3,NA,4,0
2020-04-06,"21:00:00",18,4,2,4,NA,3,0
2020-04-06,"22:00:00",18,4,5,4,NA,6,1
2020-04-06,"23:00:00",18,6,4,3,NA,5,0
2020-04-07,"00:00:00",18,4,3,4,NA,7,0
2020-04-07,"01:00:00",18,6,2,8,NA,6,NA
2020-04-07,"03:00:00",18,6,6,6,NA,4,0
2020-04-07,"04:00:00",18,2,8,6,NA,9,NA
2020-04-07,"05:00:00",18,6,3,7,NA,6,0
2020-04-07,"06:00:00",18,3,4,4,NA,2,NA
2020-04-07,"07:00:00",18,5,6,4,NA,7,NA
2020-04-07,"08:00:00",18,6,4,3,NA,3,0
2020-04-07,"09:00:00",18,7,1,6,NA,4,NA
2020-04-07,"10:00:00",18,8,8,7,NA,6,NA
2020-04-07,"11:00:00",18,9,3,5,1,6,0
2020-04-07,"12:00:00",18,4,3,4,NA,4,1
2020-04-07,"13:00:00",18,8,4,2,NA,8,NA
2020-04-07,"14:00:00",18,3,8,4,NA,8,NA
2020-04-07,"15:00:00",18,5,3,3,NA,4,1
2020-04-07,"16:00:00",18,4,6,6,NA,5,1
2020-04-07,"17:00:00",18,10,1,10,NA,4,0
2020-04-07,"18:00:00",18,6,8,7,NA,7,1
2020-04-07,"19:00:00",18,5,5,5,NA,5,0
2020-04-07,"20:00:00",18,6,5,7,NA,6,NA
2020-04-07,"21:00:00",18,5,6,7,NA,7,1
2020-04-07,"22:00:00",18,3,7,4,NA,7,NA
2020-04-08,"00:00:00",18,6,2,5,NA,4,0
2020-04-08,"01:00:00",18,5,8,7,8,8,1
2020-04-08,"02:00:00",18,4,5,7,NA,6,NA
2020-04-08,"03:00:00",18,6,4,6,3,5,0
2020-04-08,"04:00:00",18,10,5,4,NA,8,NA
2020-04-08,"05:00:00",18,5,4,6,NA,4,0
2020-04-08,"06:00:00",18,6,3,8,NA,7,NA
2020-04-08,"07:00:00",18,6,7,6,NA,6,1
2020-04-08,"08:00:00",18,3,7,4,4,5,4
2020-04-08,"09:00:00",18,3,7,4,5,5,4
2020-04-08,"10:00:00",18,3,7,4,6,5,4
2020-04-08,"11:00:00",18,3,7,4,3,5,3
2020-04-08,"12:00:00",18,3,7,4,3,5,3
2020-04-08,"13:00:00",18,3,7,4,5,5,3
2020-04-08,"14:00:00",18,4,7,4,NA,5,3
2020-04-08,"15:00:00",18,3,7,4,8,5,3
2020-04-08,"16:00:00",18,3,7,4,NA,6,3
2020-04-08,"17:00:00",18,4,6,5,2,5,2
2020-04-08,"18:00:00",18,6,7,6,NA,6,2
2020-04-08,"19:00:00",18,4,4,4,8,5,4
2020-04-08,"20:00:00",18,8,7,6,NA,7,3
2020-04-08,"21:00:00",18,8,4,0,NA,4,1
2020-04-08,"22:00:00",18,7,3,7,NA,5,NA
2020-04-08,"23:00:00",18,5,4,8,NA,8,NA
2020-04-09,"00:00:00",18,8,6,4,NA,8,NA
2020-04-09,"01:00:00",18,6,6,4,NA,6,NA
2020-04-09,"02:00:00",18,8,10,6,NA,8,NA
2020-04-09,"03:00:00",18,7,5,6,NA,6,0
2020-04-09,"04:00:00",18,6,8,2,NA,6,1
2020-04-09,"05:00:00",18,4,5,5,NA,4,0
2020-04-09,"06:00:00",18,6,1,7,NA,5,0
2020-04-09,"07:00:00",18,7,8,3,NA,10,NA
2020-04-09,"08:00:00",18,6,3,5,NA,5,NA
2020-04-09,"09:00:00",18,2,8,5,NA,4,NA
2020-04-09,"10:00:00",18,7,5,6,NA,7,1
2020-04-09,"11:00:00",18,7,5,3,NA,9,NA
2020-04-09,"12:00:00",18,5,6,6,NA,7,NA
2020-04-09,"13:00:00",18,4,3,5,NA,2,NA
2020-04-09,"14:00:00",18,6,5,6,NA,4,0
2020-04-09,"15:00:00",18,4,2,4,6,5,3
2020-04-09,"16:00:00",18,4,2,4,3,5,3
2020-04-09,"17:00:00",18,4,2,4,6,5,3
2020-04-09,"18:00:00",18,4,3,4,NA,6,3
2020-04-09,"19:00:00",18,4,4,4,0,6,3
2020-04-09,"20:00:00",18,5,2,4,NA,4,4
2020-04-09,"21:00:00",18,3,4,5,NA,5,3
2020-04-09,"22:00:00",18,6,1,3,NA,3,1
2020-04-09,"23:00:00",18,6,4,4,1,7,2
2020-04-10,"00:00:00",18,4,7,9,NA,9,NA
2020-04-10,"01:00:00",18,7,9,0,NA,0,NA
2020-04-10,"02:00:00",18,6,6,6,NA,5,1
2020-04-10,"03:00:00",18,4,9,6,NA,5,NA
2020-04-10,"04:00:00",18,1,3,7,NA,4,0
2020-04-10,"05:00:00",18,8,6,2,NA,4,0
2020-04-10,"06:00:00",18,7,6,6,NA,6,NA
2020-04-10,"07:00:00",18,5,5,6,NA,8,NA
2020-04-10,"08:00:00",18,6,6,6,6,5,1
2020-04-10,"09:00:00",18,5,5,7,NA,6,1
2020-04-10,"10:00:00",18,8,6,5,NA,6,NA
2020-04-10,"11:00:00",18,6,10,4,NA,9,NA
2020-04-10,"12:00:00",18,6,5,9,NA,6,NA
2020-04-10,"13:00:00",18,5,4,7,NA,6,0
2020-04-10,"14:00:00",18,5,7,6,NA,6,1
2020-04-10,"15:00:00",18,4,7,6,NA,4,NA
2020-04-10,"16:00:00",18,5,8,4,NA,3,0
2020-04-10,"17:00:00",18,6,6,6,NA,4,NA
2020-04-10,"18:00:00",18,7,10,0,NA,3,NA
2020-04-10,"19:00:00",18,5,4,5,NA,5,0
2020-04-10,"20:00:00",18,2,1,10,NA,10,1
2020-04-10,"21:00:00",18,3,5,6,NA,7,1
2020-04-10,"22:00:00",18,4,7,5,NA,5,0
2020-04-10,"23:00:00",18,9,6,6,NA,5,1
2020-04-11,"00:00:00",18,5,9,6,NA,2,0
2020-04-06,"00:00:00",19,7,5,6,0,4,1
2020-04-06,"01:00:00",19,8,7,2,NA,5,NA
2020-04-06,"02:00:00",19,8,6,6,NA,4,NA
2020-04-06,"03:00:00",19,1,7,6,NA,4,NA
2020-04-06,"04:00:00",19,2,5,6,NA,6,NA
2020-04-06,"05:00:00",19,2,4,5,NA,8,NA
2020-04-06,"06:00:00",19,7,4,6,NA,6,0
2020-04-06,"07:00:00",19,5,7,3,NA,7,0
2020-04-06,"08:00:00",19,8,2,8,NA,5,NA
2020-04-06,"09:00:00",19,5,6,6,NA,1,1
2020-04-06,"10:00:00",19,9,3,2,NA,1,NA
2020-04-06,"11:00:00",19,8,6,3,NA,5,NA
2020-04-06,"12:00:00",19,4,6,0,NA,0,NA
2020-04-06,"13:00:00",19,5,3,6,NA,6,NA
2020-04-06,"14:00:00",19,3,1,1,NA,4,0
2020-04-06,"15:00:00",19,5,2,3,NA,4,0
2020-04-06,"16:00:00",19,3,1,0,5,3,0
2020-04-06,"17:00:00",19,3,2,1,2,3,0
2020-04-06,"18:00:00",19,4,1,2,8,4,0
2020-04-06,"19:00:00",19,4,2,2,NA,4,0
2020-04-06,"20:00:00",19,4,1,1,NA,4,0
2020-04-06,"21:00:00",19,6,3,7,NA,7,1
2020-04-06,"22:00:00",19,4,4,8,NA,4,NA
2020-04-06,"23:00:00",19,3,4,8,5,8,0
2020-04-07,"00:00:00",19,6,6,4,NA,5,0
2020-04-07,"01:00:00",19,5,4,4,NA,3,NA
2020-04-07,"02:00:00",19,5,5,6,NA,4,NA
2020-04-07,"03:00:00",19,5,6,7,NA,6,NA
2020-04-07,"04:00:00",19,6,7,2,NA,4,NA
2020-04-07,"05:00:00",19,5,4,6,NA,6,1
2020-04-07,"06:00:00",19,3,5,6,NA,4,NA
2020-04-07,"07:00:00",19,5,6,4,NA,4,1
2020-04-07,"08:00:00",19,5,6,7,NA,5,0
2020-04-07,"09:00:00",19,8,6,8,4,5,NA
2020-04-07,"10:00:00",19,6,5,6,NA,5,1
2020-04-07,"11:00:00",19,5,5,7,NA,5,0
2020-04-07,"12:00:00",19,0,1,10,NA,6,NA
2020-04-07,"13:00:00",19,6,7,6,NA,7,0
2020-04-07,"14:00:00",19,2,6,4,NA,8,NA
2020-04-07,"15:00:00",19,10,6,1,NA,7,NA
2020-04-07,"16:00:00",19,6,6,6,NA,6,1
2020-04-07,"18:00:00",19,5,5,4,NA,7,1
2020-04-07,"19:00:00",19,5,7,2,NA,2,0
2020-04-07,"20:00:00",19,5,4,8,NA,6,0
2020-04-07,"21:00:00",19,4,7,8,NA,4,NA
2020-04-07,"22:00:00",19,7,7,6,NA,4,1
2020-04-07,"23:00:00",19,6,1,2,NA,10,NA
2020-04-08,"00:00:00",19,3,6,8,NA,4,0
2020-04-08,"01:00:00",19,6,4,6,NA,4,1
2020-04-08,"02:00:00",19,8,6,7,NA,2,0
2020-04-08,"03:00:00",19,4,7,7,NA,5,0
2020-04-08,"04:00:00",19,4,6,3,NA,6,NA
2020-04-08,"05:00:00",19,4,2,4,NA,3,1
2020-04-08,"06:00:00",19,6,8,6,NA,6,1
2020-04-08,"07:00:00",19,5,5,4,NA,4,NA
2020-04-08,"08:00:00",19,1,2,2,5,3,3
2020-04-08,"09:00:00",19,1,2,2,9,3,3
